Date,Open,High,Low,Close,Volume
14/09/22,6820,6877,6694,6715,3353288
14/09/23,6700,6727,6572,6654,5000218
14/09/25,6669,6749,6498,6553,5620470
14/09/26,6548,6554,6396,6475,4587392
14/09/29,6491,6550,6425,6461,3000359
14/09/30,6470,6541,6417,6530,4064571
14/10/01,6536,6627,6481,6496,4890956
14/10/02,6514,6519,6384,6393,2570838
14/10/03,6410,6490,6398,6456,2662192
14/10/06,6507,6623,6464,6590,4083210
14/10/07,6597,6656,6404,6424,5230662
14/10/08,6410,6475,6294,6294,4506347
14/10/09,6400,6498,6301,6330,3740831
14/10/10,6249,6317,6140,6140,3641977
14/10/13,6130,6297,6088,6246,4881179
14/10/14,6223,6355,6085,6340,3456400
14/10/15,6389,6389,5976,6081,7335798
14/10/16,6025,6201,5919,6103,5537757
14/10/17,6128,6357,6100,6220,4676058
14/10/20,6254,6322,6204,6211,2339335
14/10/21,6168,6475,6166,6438,3992386
14/10/22,6458,6499,6278,6390,5252342
14/10/23,6350,6563,6290,6511,4337091
14/10/24,6460,6558,6440,6526,2537720
14/10/27,6500,6676,6472,6602,3482630
14/10/28,6640,6790,6510,6746,3335624
14/10/29,6777,6906,6756,6840,5287175
14/10/30,6828,6897,6742,6751,8126970
14/10/31,6835,6989,6835,6965,5771130
14/11/03,6970,7115,6922,7088,6107341
14/11/04,7090,7169,7050,7140,5402833
14/11/05,7177,7185,7040,7098,4916276
14/11/06,7100,7136,7039,7080,4225847
14/11/07,7068,7130,7000,7096,3896449
14/11/10,7109,7214,7104,7198,3637552
14/11/11,7220,7317,7193,7271,2790883
14/11/12,7241,7333,7218,7249,3357295
14/11/13,7250,7300,7090,7127,4101980
14/11/14,7170,7170,7065,7130,4423490
14/11/17,7130,7262,7128,7213,2264495
14/11/18,7252,7255,7118,7190,1776569
14/11/19,7247,7258,7177,7225,1844449
14/11/20,7180,7284,7071,7101,3872740
14/11/21,7115,7313,7105,7283,4579145
14/11/24,7286,7333,7225,7290,3041201
14/11/25,7324,7324,7098,7170,6663053
14/11/26,7150,7229,7141,7201,2686334
14/11/27,7201,7288,7188,7254,1952438
14/11/28,7254,7344,7213,7320,5918198
14/12/01,7302,7313,7013,7065,5965603
14/12/02,7157,7168,7014,7100,5074109
14/12/03,7110,7199,6709,6782,7053432
14/12/04,6777,6922,6681,6740,6968057
14/12/05,6777,6929,6728,6876,4057126
14/12/08,6879,6988,6788,6974,4430576
14/12/09,6842,7095,6814,6876,6973339
14/12/10,6880,6999,6839,6860,3739118
14/12/11,6800,7000,6798,6798,3889650
14/12/12,6780,6889,6763,6803,4498664
14/12/15,6776,6808,6567,6567,3538511
14/12/17,6510,6637,6480,6576,8198036
14/12/18,6610,6964,6610,6964,12555462
14/12/19,7016,7099,6889,6935,4509679
14/12/22,6990,7013,6833,6878,1930014
14/12/23,6890,7000,6843,6981,1863746
14/12/24,6999,7039,6871,6871,284388
14/12/29,6997,7048,6950,7005,1714462
14/12/30,7005,7077,6876,6970,1433764
14/12/31,6970,7053,6909,7000,970965
15/01/02,7050,7077,6899,6932,1347340
15/01/05,6904,7051,6555,6555,4805948
15/01/06,6600,6689,6514,6660,3586307
15/01/07,6635,6736,6520,6690,4212679
15/01/08,6784,6784,6589,6700,4403635
15/01/09,6738,6743,6494,6494,3999088
15/01/12,6501,6569,6332,6390,5527767
15/01/13,6402,6550,6402,6533,5827822
15/01/14,6430,6591,6372,6396,5489545
15/01/15,6480,6499,6209,6399,4680110
15/01/16,6410,6490,6302,6343,4232741
15/01/19,6358,6435,6319,6420,2201047
15/01/20,6460,6522,6400,6418,3620327
15/01/21,6523,6597,6460,6549,4732157
15/01/22,6574,6779,6573,6660,6635829
15/01/23,6750,6823,6731,6801,7105073
15/01/26,6760,6865,6689,6762,8819263
15/01/27,6795,6943,6766,6938,7820829
15/01/28,6999,7023,6900,6990,4297075
15/01/29,6970,7087,6951,7050,4597760
15/01/30,7050,7088,6992,7023,5749403
15/02/02,6990,7100,6919,6976,2838403
15/02/03,6976,7078,6920,6990,2798840
15/02/04,7000,7299,6962,7279,7881591
15/02/05,7250,7345,7221,7300,4135843
15/02/06,7300,7331,7193,7241,2774769
15/02/09,7176,7330,7152,7320,4860369
15/02/10,7320,7585,7300,7500,5833751
15/02/11,7585,7693,7560,7603,10336183
15/02/12,7615,7775,7561,7775,4972736
15/02/13,7775,7892,7674,7892,7638200
15/02/16,7925,7948,7659,7788,4348624
15/02/17,7760,7824,7682,7751,4444982
15/02/18,7780,7868,7701,7701,4421175
15/02/19,7745,7753,7662,7753,2597932
15/02/20,7768,7800,7700,7800,1762209
15/02/23,7815,7825,7705,7728,4412409
15/02/24,7730,7790,7689,7751,3598367
15/02/25,7820,7965,7762,7889,4843342
15/02/26,7935,7945,7695,7784,4387386
15/02/27,7823,7823,7544,7560,4847875
15/03/02,7675,7706,7400,7506,5422944
15/03/03,7550,7631,7425,7463,3014006
15/03/04,7480,7534,7374,7402,3554769
15/03/05,7299,7494,7175,7280,7700743
15/03/06,7280,7536,7210,7536,7308314
15/03/09,7468,7785,7420,7718,5690208
15/03/10,7700,7757,7577,7718,6395651
15/03/11,7718,7800,7652,7800,12131379
15/03/12,7830,7925,7785,7887,4315675
15/03/13,7890,7946,7768,7880,4932065
15/03/16,7900,7941,7759,7850,4181755
15/03/17,7905,7925,7801,7875,2983373
15/03/18,7887,7904,7820,7875,2349672
15/03/19,7870,8001,7870,7900,12227764
15/03/20,7900,7944,7825,7825,5464189
15/03/23,7921,7953,7805,7915,3915886
15/03/24,7930,8217,7883,8041,4440682
15/03/25,8080,8080,7856,7960,4833744
15/03/26,7860,7893,7643,7725,6353938
15/03/27,7731,7830,7650,7745,5796423
15/03/30,7829,7950,7776,7801,4717459
15/03/31,7816,7915,7769,7837,3703280
15/04/01,7830,7900,7765,7889,4129478
15/04/02,7889,7999,7852,7994,2112251
15/04/07,7986,8118,7986,8053,2267638
15/04/08,8160,8160,7906,7950,2838060
15/04/09,8000,8012,7861,7901,3351551
15/04/10,7912,8101,7903,8101,2539287
15/04/13,7920,7946,7780,7793,2511075
15/04/14,7800,7865,7650,7720,3958543
15/04/15,7765,7771,7640,7695,2749018
15/04/16,7700,7784,7635,7784,2842212
15/04/17,7756,7830,7670,7677,2887723
15/04/20,7760,7846,7703,7822,3677511
15/04/21,7823,7855,7730,7805,2468610
15/04/22,7818,7831,7610,7611,3307795
15/04/23,7660,7739,7615,7716,2277651
15/04/24,7755,7850,7732,7839,3644732
15/04/28,8100,8100,7699,7725,4237262
15/04/29,7725,7784,7600,7608,3561404
15/04/30,7671,7748,7617,7697,3782751
15/05/04,7704,7802,7451,7496,3937530
15/05/05,7500,7624,7500,7579,3383326
15/05/06,7547,7564,7351,7425,3602311
15/05/07,7361,7425,7168,7324,5879128
15/05/08,7404,7501,7271,7462,3810605
15/05/11,7500,7520,7323,7323,4091164
15/05/12,7302,7369,7265,7295,6069620
15/05/13,7281,7330,7141,7265,5479748
15/05/14,7273,7273,7205,7224,2867208
15/05/15,7285,7403,7226,7351,3734057
15/05/18,7379,7379,7242,7322,3343800
15/05/19,7301,7488,7301,7446,5304909
15/05/20,7450,7551,7386,7541,4150294
15/05/21,7550,7583,7460,7498,3830981
15/05/22,7500,7559,7390,7390,3055903
15/05/25,7390,7410,7273,7300,1458848
