Date,Open,High,Low,Close,Volume
15/08/19,24290,24406,23821,23950,354789
15/08/20,23860,23986,23540,23710,615172
15/08/21,23604,23627,23265,23461,833595
15/08/24,22622,23513,22550,22700,835566
15/08/25,23130,24227,23097,24068,785695
15/08/26,23800,23895,23063,23248,1271074
15/08/27,23627,23772,23178,23300,1280418
15/08/28,23417,23695,23261,23695,1216347
15/08/31,23408,23721,23088,23598,1021568
15/09/01,23233,23490,22543,22753,1086278
15/09/02,22800,23345,22700,23000,1257462
15/09/03,23260,23344,23000,23317,745445
15/09/04,23185,23185,22846,22904,1095123
15/09/07,22589,22800,21760,21900,1046667
15/09/08,22048,22383,21950,22170,1473650
15/09/09,22303,22451,22100,22100,1457988
15/09/10,22127,22131,21647,21999,1519500
15/09/11,21900,22315,21900,22250,1038526
15/09/14,22350,22680,22250,22600,552602
15/09/15,22670,22680,22236,22475,499378
15/09/16,22495,22675,22300,22594,806281
15/09/17,22700,23502,22699,23060,2439217
15/09/18,23037,23128,22608,22976,961859
15/09/21,22976,23016,22156,22441,1040965
15/09/22,22553,22710,22342,22640,691025
15/09/23,22678,22955,22514,22587,544000
15/09/25,22587,22849,22208,22367,364334
15/09/28,22478,22500,21672,21810,671037
15/09/29,21650,21988,21300,21966,553482
15/09/30,22185,22270,21755,21970,1180311
15/10/01,21970,22800,22064,22711,1293877
15/10/02,22742,22927,22338,22551,391472
15/10/05,22797,23446,22797,23254,491363
15/10/06,23253,23550,22903,23000,1120066
15/10/07,23300,23522,22923,23209,1046939
15/10/08,23168,23360,22971,23023,419550
15/10/09,23252,23634,23077,23318,423598
15/10/12,23400,23602,23017,23103,982752
15/10/13,23103,23195,22601,22847,445923
15/10/14,22847,23364,22656,23262,479649
15/10/15,23200,23367,23018,23018,643855
15/10/16,23300,23325,22942,23040,618858
15/10/19,23100,23535,23076,23461,1190468
15/10/20,23420,23464,23162,23310,1235827
15/10/21,23400,23480,23065,23184,626875
15/10/22,23125,23349,23051,23150,541698
15/10/23,23110,23513,23110,23383,605245
15/10/26,23468,23735,23364,23500,505393
15/10/27,23345,23406,23063,23220,422511
15/10/28,23299,23350,23075,23200,780030
15/10/29,23200,23200,22777,22797,770968
15/10/30,22850,23074,22630,23049,804150
15/11/02,23200,23200,22600,22794,662810
15/11/03,22800,23090,22659,22780,1021495
15/11/04,22890,22890,22650,22781,746318
15/11/05,22830,22882,22530,22700,766655
15/11/06,22750,22750,22001,22250,1415828
15/11/09,22352,22690,21861,22050,1132696
15/11/10,22250,22250,21312,21540,1053059
15/11/11,21636,21636,21100,21267,1434819
15/11/12,21301,21367,20765,20906,812457
15/11/13,20898,21015,20500,20600,856708
15/11/16,20491,21259,20216,20959,861015
15/11/17,21128,21448,20802,21300,943258
15/11/18,21375,21375,20852,21146,531097
15/11/19,21300,21965,21300,21780,769919
15/11/20,21993,22220,21506,21696,626053
15/11/23,21696,21799,21398,21625,902027
15/11/24,21625,22000,21411,21485,1532171
15/11/25,21700,21700,21307,21496,632510
15/11/26,21700,21708,21375,21497,351824
15/11/27,21497,21546,21251,21317,602635
15/11/30,21440,21455,20977,21095,1487441
15/12/01,21304,21304,20677,20795,1305889
15/12/02,20900,20969,20559,20600,685000
15/12/03,20450,20644,20153,20363,1046287
15/12/04,20307,20307,19717,19799,1132531
15/12/07,20640,20640,19722,19824,895757
15/12/08,19805,20194,19648,19900,1177752
15/12/09,20175,20441,19901,20052,1795204
15/12/10,19500,19500,17276,17937,2853059
15/12/11,17840,17980,15500,16900,3686587
15/12/14,18200,19000,17800,17800,2389675
15/12/15,18300,18737,17500,18199,1596677
15/12/17,19108,19219,18199,18752,2445393
15/12/18,19100,19100,18199,18618,869504
15/12/21,19179,19179,18564,18700,955411
15/12/22,18700,19087,18640,18882,581130
15/12/23,19127,19642,18882,19548,598175
15/12/24,19700,19798,19007,19400,173305
15/12/28,19800,19800,18922,19200,392566
15/12/29,19200,19349,18688,18900,457097
15/12/30,19100,19120,18666,18879,440793
15/12/31,19400,19400,18366,18861,249553
16/01/04,18600,18675,17600,18113,674131
16/01/05,18100,18500,17867,18227,469123
16/01/06,18499,18499,17865,18152,664908
16/01/07,17800,17800,17045,17608,1011031
16/01/08,17650,17915,17060,17193,994424
16/01/11,16950,17126,16201,16950,937741
16/01/12,16857,17546,16550,17100,985848
16/01/13,17949,17949,17051,17364,606837
16/01/14,17000,17598,16684,17291,457975
16/01/15,17314,17342,16702,16800,1262887
16/01/18,16882,17293,16532,16650,696809
16/01/19,17000,17494,16854,17100,991190
16/01/20,16750,17100,16538,16879,1197118
16/01/21,16838,16918,16520,16575,1156912
16/01/22,16775,17890,16775,17199,1500043
16/01/25,17660,17660,16743,17000,1183951
16/01/26,16701,17340,16431,17250,930925
16/01/27,17340,17649,17256,17500,1662204
16/01/28,17450,18488,17001,18300,1242523
16/01/29,18600,18955,18000,18744,2105967
16/02/01,18900,18997,18221,18548,1152904
16/02/02,18548,18548,17804,17900,876319
16/02/03,17650,18175,17450,17943,855869
16/02/04,18840,18875,18040,18749,1053992
16/02/05,18887,19178,18150,19127,1101243
16/02/08,19400,19400,18382,18600,1032408
16/02/09,18600,18699,17900,18368,1825319
16/02/10,18400,18845,18000,18525,1131283
16/02/11,18110,18701,17740,18144,1016281
16/02/12,17660,18756,17660,18365,933480
16/02/15,18450,19432,18450,19432,961838
16/02/16,19450,19798,19064,19171,865038
16/02/17,19100,19492,18811,19340,697970
16/02/18,19124,20237,19124,19950,1601127
16/02/19,19999,20000,18904,19316,965189
16/02/22,19641,19641,18916,19123,642703
16/02/23,18900,19294,18486,18500,951076
16/02/24,18950,19000,18276,18370,1135941
16/02/25,18750,18997,18001,18705,917519
16/02/26,19000,19000,18516,18600,552340
16/02/29,18435,18758,17902,18215,1241922
16/03/01,18215,18687,18009,18586,919859
16/03/02,18800,19197,18586,18941,1107073
16/03/03,19000,19494,18600,19295,895739
16/03/04,19495,19495,18593,19050,1042925
16/03/07,18900,19100,18580,18915,1140827
16/03/08,19000,19429,18634,19050,1273554
16/03/09,18815,19137,18476,18525,1034474
16/03/10,18525,18665,17851,18100,1371684
16/03/11,17500,17900,17336,17401,2670218
16/03/14,17700,17700,17271,17493,1050215
16/03/15,17500,17792,17200,17293,1382222
16/03/16,17151,17501,17149,17400,1090302
16/03/17,17500,18433,17500,18140,2754163
16/03/18,18299,18497,18141,18497,1662195
16/03/22,18550,19004,18109,19004,1525457
16/03/23,18974,18974,18474,18750,921420
16/03/24,18776,18959,18504,18959,1373133
16/03/29,18722,18975,18400,18466,1845442
16/03/30,18745,19465,18503,19250,1579073
16/03/31,19165,19425,18745,19425,2118212
16/04/01,19275,19296,18628,18910,1054110
16/04/04,18820,19226,18671,19100,1071621
16/04/05,19033,19044,18500,18561,678279
16/04/06,18774,18849,17902,18000,1822918
16/04/07,18005,18300,17554,17635,1273105
16/04/08,17799,18073,17600,18000,1652940
16/04/11,17600,17774,17211,17595,1131125
16/04/12,17300,18098,17300,18025,1990811
16/04/13,18030,18518,17869,18306,1908162
16/04/14,18300,18450,18070,18267,1774347
16/04/15,18274,18322,17900,18136,1159104
16/04/18,17928,18214,17806,18200,692918
16/04/19,18400,18450,18048,18396,547838
16/04/20,18396,18826,18057,18826,992347
16/04/21,18850,19100,18651,18765,694063
16/04/22,18863,18896,18224,18332,891752
16/04/25,18332,18645,18105,18500,504313
16/04/26,18600,18695,18200,18550,448107
16/04/28,18550,18913,18357,18500,931274
16/04/29,18400,18400,18056,18210,1016544
16/05/03,18210,18235,17670,17802,1256900
16/05/04,17802,17802,17450,17548,1310012
16/05/05,17548,17748,16871,16969,2979812
16/05/06,17000,17055,16556,16750,1654770
16/05/09,16850,17498,16850,16974,1605535
16/05/10,17010,17339,16905,17120,1049841
16/05/11,17260,17680,16933,17366,1687340
16/05/12,17170,17303,16955,17000,1466564
16/05/13,16975,17147,16600,16950,1245002
16/05/16,16930,17120,16775,16881,635954
16/05/17,16957,17079,16501,16665,1092857
16/05/18,16744,16999,16501,16919,819761
16/05/19,16821,17050,16702,16850,924083
16/05/20,17050,17639,16971,17510,1820342
16/05/23,17041,17696,17041,17565,747572
16/05/24,17558,17695,17300,17695,1277381
16/05/25,17754,18326,17620,18015,1339595
16/05/26,18015,18580,18015,18392,1265116
16/05/27,18392,18493,17765,18200,1073376
16/05/30,18280,18321,17800,17900,779853
16/05/31,18031,18397,17665,17700,3480705
16/06/01,17700,18084,17699,18070,1224562
16/06/02,18149,18573,18050,18350,1602093
16/06/03,18450,18875,18381,18790,1214860
16/06/06,19000,19006,18321,18732,1092632
16/06/07,18790,18901,18515,18791,1275464
16/06/08,18732,18822,18404,18490,963747
16/06/09,18368,18500,17987,18192,916425
16/06/10,18275,18292,17767,17968,1140593
16/06/13,17870,18272,17753,17897,573372
16/06/14,17701,17744,17111,17524,1002961
16/06/15,18000,18000,17123,17561,1859330
16/06/17,17186,17989,17124,17856,1507777
16/06/20,18255,18377,18001,18367,956066
16/06/21,18309,18460,18130,18444,588942
16/06/22,18490,19099,18396,19000,1135805
16/06/23,19099,19351,18909,19264,836047
16/06/24,18100,18999,18035,18600,1336065
16/06/27,18499,18597,17508,17789,635806
16/06/28,17881,18584,17857,18387,537850
16/06/29,18595,18690,18122,18649,453002
16/06/30,18600,18800,18474,18640,917889
16/07/01,18918,18948,18200,18610,916578
16/07/04,18886,18886,18530,18704,501879
16/07/05,18480,18700,18003,18379,552109
16/07/06,18000,18224,17510,17954,943502
16/07/07,18249,18301,17825,18032,709874
16/07/08,17978,18500,17585,18379,509103
16/07/11,18500,19213,18500,19000,754935
16/07/12,18959,19297,18908,19249,782002
16/07/13,19164,19236,18721,19000,670273
16/07/14,19080,19200,18736,19110,519105
16/07/15,19093,19387,18787,19350,747594
16/07/18,19350,19350,18938,19244,562831
16/07/19,19150,19590,19051,19548,690969
16/07/20,19554,20257,19404,19640,1713701
16/07/21,19854,19900,19498,19900,714336
16/07/22,19783,20096,19558,19917,1104955
16/07/25,20000,20580,19900,20200,1357201
16/07/26,20383,20383,20000,20166,520087
16/07/27,20300,20512,20002,20165,1260019
16/07/28,20165,20205,19551,19625,736662
16/07/29,19900,20099,19628,19900,1019294
16/08/01,20150,21556,20150,21230,3835157
16/08/02,21100,21100,20601,20830,1280813
16/08/04,21100,21550,20709,21370,1951470
16/08/05,21539,21606,21047,21105,1820713
16/08/08,21314,21493,21032,21270,625728
16/08/10,21273,21674,21171,21650,1339412
16/08/11,21674,21674,21320,21550,887550
16/08/12,21645,22588,21645,22501,1549660
16/08/15,22525,22525,22059,22500,1682978
16/08/16,22525,22721,22092,22192,2013754
16/08/17,22090,22281,21847,21931,2102914
16/08/18,22249,22756,22077,22751,1920156
16/08/19,22770,22810,22210,22653,875821
16/08/22,22640,22640,22073,22260,894394
16/08/23,22419,22833,22165,22233,1559635
16/08/24,21640,21795,20739,21300,2709347
16/08/25,21446,21857,21270,21505,2622146
16/08/26,21700,21841,21315,21614,1156553
16/08/29,21390,21500,21100,21480,1041195
16/08/30,21400,21700,20856,21000,1898173
16/08/31,21100,21442,20652,20652,2054424
16/09/01,20652,20972,20379,20385,1669389
16/09/02,20689,21342,20378,21342,1813122
16/09/05,21441,21812,21201,21482,666353
16/09/06,21458,21900,21233,21900,1021673
16/09/07,21550,21700,21026,21269,1131334
16/09/08,21331,21664,21009,21650,2120514
16/09/09,21673,21686,21081,21330,1303731
16/09/12,21098,21195,20772,21154,625337
16/09/13,21195,21635,21102,21321,838942
16/09/14,20950,21413,20936,21165,596123
16/09/15,21000,21355,20840,21140,1946588
16/09/16,21600,21785,20906,21483,1772210
16/09/19,21483,22170,21335,22050,1115506
16/09/20,22107,22150,21770,21951,1182665
16/09/21,21936,22194,21750,21800,1237572
16/09/22,22100,22700,21901,22450,1538482
16/09/23,22120,22472,22029,22325,1400704
16/09/26,22333,22391,21988,22100,949697
16/09/27,22127,22332,21809,22093,832128
16/09/28,22192,22452,22007,22234,1180482
16/09/29,22500,22798,22419,22795,940130
16/09/30,22549,22569,22055,22235,1032391
16/10/03,22240,22453,22028,22123,833021
16/10/04,22118,22759,22118,22650,1191566
16/10/05,22590,22637,22215,22348,1676214
16/10/06,22742,22871,22461,22584,1664763
16/10/07,22584,22780,22400,22615,977936
16/10/10,22667,22800,22484,22670,928455
16/10/11,22555,22691,21366,21663,2066879
16/10/12,21693,21990,21414,21870,743624
16/10/13,21511,21606,21049,21150,1097465
16/10/14,21250,22000,21018,21302,685801
16/10/17,21016,21550,20941,21341,1276310
16/10/18,21555,21968,21431,21659,668831
16/10/19,21667,21857,21342,21680,466266
16/10/20,21872,21923,21365,21499,714994
16/10/21,21500,21677,21257,21462,716095
16/10/24,21503,22188,21503,21937,1572206
16/10/25,22000,22058,21735,21900,460254
16/10/26,22246,22246,21792,22050,1025636
16/10/27,22050,22050,21704,21840,1193406
16/10/28,21755,21755,21177,21415,781056
16/10/31,21112,22344,21106,22050,1473279
16/11/01,22000,22398,21551,22273,755768
16/11/02,22231,22431,21848,22205,1584148
16/11/03,21950,22351,21950,22300,1749023
16/11/04,22290,22290,21906,22025,1190779
16/11/07,22025,22834,22025,22750,963519
16/11/08,22866,23430,22824,23295,1808039
16/11/09,22779,23500,22380,23097,1308176
16/11/10,22505,23500,22505,22919,2034953
16/11/11,22800,22800,21704,21950,1432859
16/11/14,22400,22496,21590,21590,752206
16/11/15,21515,22338,21515,22192,819180
16/11/16,22500,22598,22259,22440,1197759
16/11/17,22440,22992,22111,22849,877423
16/11/18,22750,22967,22167,22967,845206
16/11/21,22967,23397,22800,23397,831204
16/11/22,23470,24166,23397,23900,1075109
16/11/23,24104,24200,22992,23087,877477
16/11/24,23209,23615,22644,22651,1256355
16/11/25,22764,22831,22511,22750,564526
16/11/28,23100,23600,23000,23420,1635388
16/11/29,23400,23548,23100,23249,942462
16/11/30,23400,23400,22857,23000,1179554
16/12/01,23126,23179,22506,23179,1627717
16/12/02,23060,23060,22467,22555,1026394
16/12/05,22700,23200,22650,22900,1023120
16/12/06,22963,23199,22659,22659,843192
16/12/07,23199,23209,22706,22858,1029998
16/12/08,23300,23745,23128,23720,1498960
16/12/09,23520,23843,23101,23696,1096677
16/12/12,23767,23842,23372,23372,729878
16/12/13,23446,23600,23225,23490,1196496
16/12/14,23480,23895,23389,23749,774398
16/12/15,23252,23699,23000,23161,2115486
16/12/19,23161,23700,23000,23499,674095
16/12/20,23734,23995,22995,23829,748012
16/12/21,23999,23999,23492,23608,272688
16/12/22,23899,23899,23033,23092,369786
16/12/23,22999,23402,22997,23221,152849
16/12/28,23401,23850,22850,23629,294056
16/12/29,23200,24085,23200,23784,345224
16/12/30,24000,24084,23377,23813,186507
17/01/03,23700,24270,23610,24124,304689
17/01/04,23710,24150,23431,24031,405007
17/01/05,23750,24272,23215,23368,505325
17/01/06,23450,23620,23013,23510,697390
17/01/09,23865,23977,23594,23897,632654
17/01/10,24000,24099,23502,23937,888822
17/01/11,23937,24077,23622,23750,725000
17/01/12,23750,24216,23730,23870,560160
17/01/13,24100,24266,23560,23955,280760
17/01/16,23945,24299,23615,23691,640480
17/01/17,23522,23897,23522,23572,743169
17/01/18,23575,23954,23526,23834,807826
17/01/19,23834,23900,23443,23628,633297
17/01/20,23628,23639,23371,23373,385715
17/01/23,23300,23800,23300,23700,428165
17/01/24,23899,23899,23419,23700,571394
17/01/25,23700,24193,23700,23930,360706
17/01/26,23999,24350,23455,23576,481590
17/01/27,23639,23815,22824,23285,1015730
17/01/30,23269,23277,22925,23000,806966
17/01/31,22800,23418,22716,23221,590288
17/02/01,23225,23450,22948,23066,1003866
17/02/02,23050,23054,22680,22680,656061
17/02/03,22700,22923,22601,22885,464937
17/02/06,22885,23475,22658,22800,399218
17/02/07,22800,23141,22532,23141,615691
17/02/08,23141,23389,22438,22918,1026596
17/02/09,22610,23288,22610,23151,362899
17/02/10,23401,23834,23395,23800,1345906
17/02/13,23800,24102,23511,24000,647197
17/02/14,24000,24525,23810,24396,766458
17/02/15,24600,25089,24405,24900,2839288
17/02/16,24900,24974,24599,24919,723101
17/02/17,24600,24999,24361,24420,704853
17/02/20,24500,24500,24014,24292,527028
17/02/21,24100,24492,23995,24243,1319400
17/02/22,24031,24413,23640,23876,770949
17/02/23,24000,24603,23700,24332,1484935
17/02/24,24210,24670,24004,24450,1225456
17/02/27,24280,24700,24108,24450,1045975
17/02/28,24500,25000,24111,24500,2334730
17/03/01,24750,25168,24143,25100,1589004
17/03/02,25100,25860,25100,25215,1782704
17/03/03,25200,26039,24800,26039,1982731
17/03/06,25990,26383,25700,25800,1046572
17/03/07,25300,25899,25122,25224,1170958
17/03/08,25400,25693,25108,25284,1246472
17/03/09,24810,25413,24802,25028,1263748
17/03/10,25230,25701,24706,25515,858358
17/03/13,25515,25983,25143,25547,912098
17/03/14,25500,25950,25247,25680,1234535
17/03/15,25800,25936,25469,25865,905181
17/03/16,26000,26895,26000,26797,4841058
17/03/17,26785,26900,25996,26500,1485749
17/03/20,26500,26792,26000,26700,940376
17/03/22,26390,26714,26202,26369,2120307
17/03/23,26500,26695,26324,26450,942242
17/03/24,26600,26693,26250,26286,901438
17/03/27,26000,26282,25465,25670,1428694
17/03/28,25300,25969,25222,25650,2024463
17/03/29,25600,25900,25002,25801,1577957
17/03/30,25944,26231,25717,26065,1205035
17/03/31,24502,24859,24143,24150,2917567
17/04/03,24150,24286,23366,23690,3907852
17/04/04,22795,23600,22578,23560,1892231
17/04/05,23665,23738,22661,22888,1875908
17/04/06,22725,22767,22236,22580,3383662
17/04/07,22500,22834,22371,22573,1899142
17/04/10,22639,22727,22329,22530,2455148
17/04/11,22064,22504,21950,22430,1459825
17/04/12,22300,23341,22300,23013,1656195
17/04/13,23198,23379,22843,23259,1370513
17/04/18,23385,23559,22067,22456,1740224
17/04/19,22391,22589,21977,22222,2588666
17/04/20,22222,22501,21951,22469,3389727
17/04/21,22520,22675,22022,22110,1333808
17/04/24,22332,22940,22332,22621,1694847
17/04/25,22651,22773,22127,22591,1660461
17/04/26,22400,22600,21934,22600,1670289
17/04/28,22585,22824,22344,22545,1108665
17/05/02,22550,22704,22276,22551,1028367
17/05/03,22502,22866,22177,22250,1073783
17/05/04,22200,22250,21747,21790,1596082
17/05/05,21780,21868,21503,21620,2173360
17/05/08,21720,21999,21635,21772,1549174
17/05/09,21819,22172,21753,22172,1456948
17/05/10,22238,22338,22049,22274,1313158
17/05/11,22400,22499,21773,21990,847723
17/05/12,22047,22155,21780,21944,640655
17/05/15,22100,22183,21684,22005,678995
17/05/16,22150,22292,21802,22200,1145830
17/05/17,22160,22160,21611,21700,1806060
17/05/18,21800,21800,21160,21460,1007485
17/05/19,21550,21620,21171,21305,1045659
17/05/22,21300,21437,21034,21437,2577664
17/05/23,21490,22162,21423,22138,1155639
17/05/24,22169,22565,21969,22559,1216420
17/05/25,22700,22714,22320,22551,780848
17/05/26,22550,22612,22291,22612,1027852
17/05/29,22600,22644,22278,22440,697347
17/05/30,22430,22567,22233,22315,751080
17/05/31,22300,22389,21811,22011,2804919
17/06/01,21805,22054,21540,21618,1383094
17/06/02,21876,21992,21670,21860,980216
17/06/05,21655,21971,21655,21850,818749
17/06/06,21758,21916,21166,21200,1737418
17/06/07,21050,21275,20829,20950,1395681
17/06/08,20908,21101,20691,20802,985797
17/06/09,20675,21196,20612,20925,843465
17/06/12,21050,21500,20901,21313,752234
17/06/13,21065,21361,21058,21154,1009628
17/06/14,21100,21382,21005,21250,825413
17/06/15,21127,21284,20648,20769,2834049
17/06/19,20820,20977,20610,20960,601504
17/06/20,20745,20915,20676,20875,1297534
17/06/21,20686,20887,20613,20883,625421
17/06/22,20862,20862,20451,20500,1706264
17/06/23,20406,20764,20406,20601,2040112
17/06/26,20568,21124,20521,20975,1113543
17/06/27,21100,21257,20758,20809,1309294
17/06/28,20707,21175,20409,21050,958343
17/06/29,21100,21269,20701,20851,489592
17/06/30,20701,20938,20520,20879,873341
17/07/03,20725,21039,20548,21028,634382
17/07/04,20772,21257,20725,21097,484716
17/07/05,21097,21212,20745,20902,1066448
17/07/06,20900,21325,20828,20992,563965
17/07/07,21050,21050,20506,20598,611117
17/07/10,20594,20904,20594,20735,653494
17/07/11,20800,20919,20508,20508,1046394
17/07/12,20505,20900,20505,20850,1987848
17/07/13,21135,21225,-,21150,1119371
17/07/14,21135,21887,21135,21850,1746191
17/07/17,21840,21995,21570,21840,1078084
17/07/18,21885,21885,21220,21252,1643110
17/07/19,21520,21793,21317,21650,1099825
17/07/20,21571,21856,21453,21500,1997739
17/07/21,21600,21697,21326,21326,525726
17/07/24,21587,21609,21306,21335,795323
17/07/25,21475,21524,21109,21166,1107941
17/07/26,21160,21531,21051,21500,1667322
17/07/27,21600,21900,21569,21800,1158683
17/07/28,21800,21982,21647,21982,555171
17/07/31,22180,22247,21907,21907,1375120
17/08/01,21920,21964,21544,21767,1020348
17/08/02,21536,21998,21400,21811,1309750
17/08/03,21890,22253,21785,22124,670493
17/08/04,22165,22990,22165,22590,804069
17/08/07,22700,22973,22474,22971,746790
17/08/08,22999,23219,22723,22850,923055
17/08/10,22697,22697,22310,22398,1274787
17/08/11,22300,22515,22023,22379,371000
17/08/14,22703,22703,22349,22594,539039
17/08/15,22600,22723,22481,22500,324271
17/08/16,22580,22823,22560,22750,460139
17/08/17,22800,23058,22386,22500,417493
17/08/18,22500,22567,22250,22380,573678
17/08/21,22500,22700,22349,22358,362412
17/08/22,22378,22559,22182,22200,1893385
17/08/23,22250,22382,21626,21666,2062546
17/08/24,21511,22215,21511,21894,2341671
17/08/25,21894,22279,21645,22100,1489494
17/08/28,22100,22235,21689,22180,625814
17/08/29,22180,22210,21787,22200,1379715
17/08/30,22310,22434,22021,22157,1212098
17/08/31,22400,22400,21888,21987,944710
17/09/01,21859,21970,21526,21845,1164137
17/09/04,21681,21847,21412,21448,654577
17/09/05,21562,21650,21180,21330,2011541
17/09/06,20820,20820,20323,20323,1240487
17/09/07,20361,20596,20264,20500,1816251
17/09/08,20500,20600,20380,20545,1749676
17/09/11,20615,20839,20378,20500,1046018
17/09/12,20397,20644,20385,20400,763527
17/09/13,20450,20592,20000,20000,1685105
17/09/14,20100,20200,19800,20126,1117909
17/09/15,20050,20191,19921,20068,1440458
17/09/18,20150,20636,20150,20550,1230530
